bbl,newbldgarea,oldbldgarea,difference
1007907502,343534,000343534,0
3003267501,5500,000005500,0
1006317501,59563,000059563,0
1012297503,12175,000012175,0
1006197502,17297,000017297,0
2023697502,157733,000157733,0
3011607502,3798,000003798,0
1005537501,55113,000055113,0
1005317503,5850,000005850,0
3056067501,20594,000020594,0
1011797501,547520,000547520,0
1005127503,29057,000029057,0
3003847502,5442,000005442,0
1019147501,3231,000003231,0
1003537502,12307,000012307,0
1017247503,24797,000024797,0
1008907503,33585,000033585,0
3018087501,28681,000028681,0
1002107501,35344,000035344,0
3017857505,3868,000003868,0
1001957501,18020,000018020,0
1001947502,8613,000008613,0
1013277501,146549,000146549,0
1001907506,81306,000081306,0
3021697501,7680,000007680,0
3017837502,4216,000004216,0
1013737502,195990,000195990,0
2054797501,25376,000025376,0
1011497502,5520,000005520,0
1009457501,684088,000684088,0
3002757502,16420,000016420,0
1005427501,21842,000021842,0
1018937501,179274,000179274,0
2048517501,17727,000017727,0
4050537501,11521,000011521,0
3055987507,6764,000006764,0
3031317501,58498,000058498,0
3021737504,14884,000014884,0
3053947501,4002,000004002,0
3008747501,5200,000005200,0
1015167502,436090,000436090,0
1018477501,7622,000007622,0
5015257501,87272,000087272,0
3073567501,7440,000007440,0
3063087501,7776,000007776,0
1000787503,38610,000038610,0
5024017501,108248,000108248,0
2026867501,12275,000012275,0
1008227502,8875,000008875,0
1003547501,10040,000010040,0
3017157503,18082,000018082,0
3027587501,8194,000008194,0
1008447502,18192,000018192,0
3023987501,9726,000009726,0
3009537502,3316,000003316,0
4015427502,36164,000036164,0
1020597503,3656,000003656,0
1006087505,11780,000011780,0
4010307501,179435,000179435,0
5070557501,76150,000076150,0
4000327501,18375,000018375,0
3053727501,5321,000005321,0
1000787506,26923,000026923,0
1000787508,81199,000081199,0
3009527506,4498,000004498,0
3056857504,7634,000007634,0
1017697501,78087,000078087,0
1010207501,238667,000238667,0
1001327505,11118,000011118,0
5024017503,106672,000106672,0
3029167502,7278,000007278,0
1001437502,20243,000020243,0
1020597502,3865,000003865,0
1003857501,51716,000051716,0
4092577502,3101,000003101,0
3019647501,3976,000003976,0
1001807511,22047,000022047,0
3069167501,7060,000007060,0
3031377501,138761,000138761,0
3022427503,33566,000033566,0
2029847503,130760,000130760,0
3022427502,4821,000004821,0
1003897501,27154,000027154,0
2054997501,19749,000019749,0
1002317503,17400,000017400,0
1019147502,41360,000041360,0
1016457502,41172,000041172,0
1004687501,23558,000023558,0
3064177501,7356,000007356,0
3004327501,25881,000025881,0
3003517502,7592,000007592,0
3007947501,8173,000008173,0
3004747501,5929,000005929,0
2023677502,149664,000149664,0
5054757501,44928,000044928,0
1005067501,311477,000311477,0
5012727501,8144,000008144,0
1005217502,8019,000008019,0
4050177502,11431,000011431,0
2029347501,24620,000024620,0
3087467501,11252,000011252,0
2026677501,27552,000027552,0
2055017501,10314,000010314,0
3056837503,7861,000007861,0
3056047506,18632,000018632,0
3053627502,7290,000007290,0
3018407501,11582,000011582,0
3010987504,3257,000003257,0
3017157509,20563,000020563,0
1013787501,35865,000035865,0
5011247501,4146,000004146,0
3010297506,10678,000010678,0
1002317502,8328,000008328,0
3073807501,10420,000010420,0
4162317501,5984,000005984,0
3083427501,104729,000104729,0
1004647503,20641,000020641,0
3022057501,3512,000003512,0
1008637501,110423,000110423,0
3018867503,29450,000029450,0
3009287501,7621,000007621,0
2031547501,73724,000073724,0
3001587501,38402,000038402,0
4019017501,6273,000006273,0
1007177503,4420,000004420,0
1006227502,1712,000001712,0
1004257503,11604,000011604,0
3067607501,8696,000008696,0
3053047502,3297,000003297,0
3020997501,4160,000004160,0
1013087501,1835280,001835280,0
1013387503,102986,000102986,0
1006437501,11362,000011362,0
1013447502,144834,000144834,0
1013377502,586305,000586305,0
1013857501,22698,000022698,0
2054177501,11350,000011350,0
1006227501,2985,000002985,0
1000477501,1736513,001736513,0
1008507505,10250,000010250,0
3021867501,95105,000095105,0
3009747501,48738,000048738,0
4093337501,51187,000051187,0
4049817502,4648,000004648,0
3019797501,7370,000007370,0
1021797503,20546,000020546,0
2023677501,111173,000111173,0
1005007503,37918,000037918,0
2026967501,95166,000095166,0
2029857501,102885,000102885,0
2030337501,246320,000246320,0
2034327505,197784,000197784,0
1011287503,7414,000007414,0
1017457501,112576,000112576,0
3056457502,20366,000020366,0
1013737505,556913,000556913,0
3003977501,3958,000003958,0
1014067501,8118,000008118,0
4018387504,8554,000008553,-1
3011047503,9165,000009164,-1
4018387501,6843,000006842,-1
3020337501,132510,000132509,-1
4017667501,23727,000023726,-1
4018687501,3191,000003190,-1
1008747501,48850,000048849,-1
3009157501,11733,000011732,-1
3017157501,22023,000022022,-1
1004927502,15759,000015758,-1
3017627503,4882,000004881,-1
1007367501,144243,000144242,-1
4051057502,24106,000024105,-1
1008977501,55264,000055263,-1
1007697507,8288,000008287,-1
2025827501,126884,000126883,-1
4050637502,8445,000008444,-1
1018417503,214360,000214358,-2
4161377502,51940,000051938,-2
4049817503,4146,000004144,-2
1002797502,58295,000058293,-2
1014137502,7543,000007541,-2
1016467502,490810,000490807,-3
4068017501,34686,000034683,-3
4051867501,57602,000057599,-3
3072607503,11559,000011556,-3
1004107501,114397,000114394,-3
1004577501,23188,000023184,-4
5031737501,186308,000186303,-5
3066997501,30412,000030406,-6
1012207506,37756,000037750,-6
1002147503,109390,000109382,-8
4076747501,212542,000212533,-9
3003907503,3916,000003906,-10
3038077501,22411,000022401,-10
1008507506,67426,000067414,-12
4053157502,6700,000006688,-12
4162197501,10672,000010660,-12
1011657504,5297,000005284,-13
1013477501,199371,000199356,-15
1002057501,33031,000033015,-16
3018867504,24789,000024772,-17
3019137512,17259,000017241,-18
1005307504,20820,000020800,-20
3017897503,3401,000003381,-20
4162357504,13431,000013400,-31
1004717502,10575,000010544,-31
3003507501,5089,000005056,-33
3022647506,4899,000004863,-36
4030977502,7001,000006960,-41
1005257505,21565,000021520,-45
4005417501,38587,000038537,-50
1008017502,53491,000053439,-52
5011867501,2783,000002724,-59
3064417502,6286,000006225,-61
3024087501,17829,000017766,-63
4034817501,5641,000005578,-63
1013817504,48247,000048182,-65
3055987516,4639,000004569,-70
1018207503,103731,000103659,-72
1004977502,45352,000045280,-72
1001357505,14834,000014760,-74
3009747504,58585,000058506,-79
1009037502,338689,000338606,-83
4028697501,9825,000009738,-87
4032387504,9600,000009512,-88
4013367501,52088,000052000,-88
3066437501,29422,000029330,-92
4028857502,9987,000009892,-95
3056847501,4075,000003978,-97
2041747501,18886,000018788,-98
3056077502,3124,000003023,-101
1005407501,19784,000019680,-104
1020417501,2404,000002298,-106
1020597501,9575,000009462,-113
3052737501,5817,000005700,-117
4050247503,18024,000017905,-119
1001817501,17140,000017021,-119
1002157501,29572,000029453,-119
4097137501,9281,000009151,-130
4017417501,14782,000014650,-132
1020427501,2850,000002714,-136
1000537501,67009,000066872,-137
4006607502,12090,000011950,-140
1005947507,13282,000013140,-142
3065987501,8358,000008210,-148
1012807501,1044054,001043906,-148
4050417506,7821,000007668,-153
3063707504,13385,000013232,-153
3034147501,4009,000003847,-162
3088157501,136333,000136169,-164
1006957501,7005,000006840,-165
1001897507,70189,000070023,-166
4013007501,6920,000006754,-166
4018857501,5319,000005148,-171
1004837501,10961,000010784,-177
1005927502,10002,000009816,-186
1004347503,3807,000003618,-189
4097127501,24290,000024100,-190
1007697505,72303,000072112,-191
1014127501,56487,000056287,-200
4012237502,5299,000005097,-202
4012237501,5299,000005097,-202
1001477504,11704,000011500,-204
1002047501,99233,000099025,-208
4018667505,4722,000004510,-212
4018667504,4722,000004510,-212
3008727502,2996,000002760,-236
4028857501,49347,000049107,-240
3054087501,7998,000007756,-242
3025317501,7980,000007728,-252
4013107501,14124,000013870,-254
1001887501,22142,000021882,-260
4000157501,60434,000060174,-260
4068977501,6719,000006443,-276
1007937505,108969,000108689,-280
1019037502,9837,000009556,-281
4005037502,77196,000076910,-286
3003847501,3500,000003212,-288
3005317501,2852,000002564,-288
3068647501,9350,000009058,-292
4013007502,10243,000009943,-300
4005797501,29328,000029028,-300
4006547501,5950,000005650,-300
1004747505,32928,000032613,-315
3073197501,9343,000009017,-326
3063717501,8094,000007764,-330
4011837501,23922,000023579,-343
4013337501,4363,000004020,-343
4013337502,4368,000004020,-348
3010677501,5012,000004656,-356
4018437501,1091866,001091497,-369
1019957501,43026,000042653,-373
3007937504,14882,000014482,-400
4009037502,4625,000004225,-400
4162347501,15608,000015205,-403
4024677502,17073,000016660,-413
1005297502,38147,000037710,-437
3021167501,12364,000011918,-446
1008007503,19850,000019400,-450
3009867501,11162,000010704,-458
3011027503,6465,000006000,-465
4039167507,70141,000069667,-474
4038837501,6558,000006078,-480
4019817501,4376,000003879,-497
4018667501,8439,000007941,-498
1008767502,12651,000012140,-511
3082377501,25650,000025131,-519
3062897501,7378,000006850,-528
1002147501,15532,000015000,-532
3064177503,9445,000008912,-533
3022377503,5783,000005250,-533
3064117503,7644,000007108,-536
3024177503,14356,000013812,-544
3028297501,9310,000008761,-549
1009137501,3934,000003384,-550
4017827502,13005,000012444,-561
3070407501,7779,000007200,-579
1014497502,189354,000188767,-587
4030497501,11750,000011150,-600
3068637502,7855,000007245,-610
3071177501,6102,000005490,-612
4019547501,6091,000005471,-620
4025007501,16092,000015466,-626
1005187502,16418,000015778,-640
1001947503,10442,000009800,-642
3026977503,15107,000014461,-646
3067997501,9710,000009050,-660
1019457503,111188,000110520,-668
4063567501,15511,000014827,-684
1007907501,3337,000002640,-697
4017687501,14387,000013689,-698
1000757503,16976,000016273,-703
3087207508,9936,000009216,-720
1006387502,32207,000031455,-752
4013107502,11218,000010461,-757
1004997501,28121,000027363,-758
4051057505,64569,000063809,-760
3064137501,11243,000010479,-764
4162307501,7654,000006878,-776
3057587501,12777,000012001,-776
3053987501,9126,000008340,-786
3064027504,15278,000014490,-788
1003097501,36388,000035589,-799
1001817506,11294,000010493,-801
3074427501,9975,000009166,-809
4050207501,19194,000018370,-824
3071497501,13548,000012714,-834
4030977505,64531,000063693,-838
4050057501,79634,000078792,-842
4017477501,9999,000009153,-846
3015117501,6314,000005460,-854
4114407501,53258,000052400,-858
3005777501,12762,000011898,-864
3086627506,9564,000008691,-873
4050397506,16545,000015671,-874
1005257506,98134,000097248,-886
3068897501,34755,000033866,-889
1019427501,35977,000035082,-895
3008767503,11159,000010259,-900
1013377501,258289,000257389,-900
4051057506,7158,000006258,-900
3069177501,9024,000008124,-900
4015077501,8805,000007899,-906
3088107503,9153,000008235,-918
3061567501,12328,000011410,-918
3071677503,8858,000007940,-918
3066017501,23806,000022888,-918
3074697504,10350,000009432,-918
3064127501,9879,000008961,-918
1001427502,403941,000403019,-922
3054907502,7358,000006435,-923
1006217503,16914,000015989,-925
4018667502,4722,000003777,-945
3087917501,3422,000002462,-960
4044097501,8563,000007597,-966
3017157506,21292,000020318,-974
4004157501,76595,000075617,-978
4017817504,25885,000024900,-985
4108277501,7184,000006182,-1002
4039237501,11016,000010000,-1016
4031697501,65687,000064664,-1023
4016117501,10452,000009424,-1028
4019987501,8437,000007407,-1030
3054227501,7902,000006864,-1038
4098847501,46590,000045550,-1040
1004757507,14216,000013159,-1057
4030557501,10939,000009868,-1071
1004997502,51338,000050260,-1078
1005127501,122539,000121453,-1086
1020817502,4623,000003528,-1095
4016127501,9794,000008697,-1097
3023637501,140998,000139901,-1097
1005187501,9108,000008011,-1097
4051867503,35602,000034500,-1102
1004787502,8344,000007234,-1110
3032487502,30469,000029358,-1111
1015487501,22697,000021582,-1115
5029987502,5727,4608,-1119
3003237501,7308,000006157,-1151
3002077501,53568,000052396,-1172
1007997501,36462,000035290,-1172
1005947501,80336,000079136,-1200
3087717501,12747,000011523,-1224
3073257507,21570,20346,-1224
4051937503,20245,000019008,-1237
3000517501,65045,000063771,-1274
1006017502,43810,000042528,-1282
3064007502,17202,000015918,-1284
3069247506,12678,000011383,-1295
1001417501,17796,000016500,-1296
4017817501,28644,000027320,-1324
4005107501,18866,000017525,-1341
1004347501,16425,000015079,-1346
3004787503,24467,000023120,-1347
4001587501,26398,000025035,-1363
3054687503,48364,000047000,-1364
4031597501,78772,000077400,-1372
4023247501,122913,000121536,-1377
3014277501,31737,000030360,-1377
1004987501,22143,000020758,-1385
4013377503,22673,000021280,-1393
1007937503,5669,000004232,-1437
4062837501,14100,000012660,-1440
1008237502,36827,000035377,-1450
3022187501,15121,000013630,-1491
4050427504,126843,000125348,-1495
3056627502,3602,000002096,-1506
4013227501,8969,000007452,-1517
4034947502,10513,000008991,-1522
1005007502,46055,000044530,-1525
3064027503,20003,000018473,-1530
4019687501,6074,000004524,-1550
1001807510,15330,000013776,-1554
4014977501,7900,000006345,-1555
1001507503,12044,000010466,-1578
3020957501,27486,000025865,-1621
3072987501,13344,000011718,-1626
1005717503,24842,000023215,-1627
3056347503,2878,000001200,-1678
3010487504,23163,000021480,-1683
4028917502,20011,000018328,-1683
4049767501,115728,000114044,-1684
3002537501,3969,000002280,-1689
4013377501,63971,000062254,-1717
3080367501,20523,000018795,-1728
3024557503,5699,000003970,-1729
1002297501,21320,000019500,-1820
3057687502,9040,000007204,-1836
3024657501,15274,000013422,-1852
3022377502,7109,000005250,-1859
3002607502,6026,000004160,-1866
4049807501,5625,000003750,-1875
4006767501,26147,000024270,-1877
1019027503,8037,000006156,-1881
1001787502,31876,000029982,-1894
1001457505,10204,000008300,-1904
4049607502,33597,000031691,-1906
3027197501,30944,000029024,-1920
4155647501,15068,000013140,-1928
3010967501,9545,000007612,-1933
3017347510,12338,000010403,-1935
3003487501,22672,000020672,-2000
4097937501,16141,000014133,-2008
3019317501,31118,000029054,-2064
4003417501,75019,000072904,-2115
4050257501,21953,000019811,-2142
3003207502,72545,000070403,-2142
3030237502,7427,000005280,-2147
1001937503,14684,000012513,-2171
3025117501,47387,000045185,-2202
3028757501,27118,000024897,-2221
4051317501,28290,000026060,-2230
4000167502,94943,000092698,-2245
3000557501,46010,000043747,-2263
4097367501,32233,000029969,-2264
1002257501,84822,000082548,-2274
3063157502,35100,000032798,-2302
3054247501,11313,000009010,-2303
1020607501,13210,000010905,-2305
4011137501,291454,000289100,-2354
3074347503,6336,000003968,-2368
1007937502,27892,000025516,-2376
3004787501,27182,000024769,-2413
3027737503,37030,000034582,-2448
1001947505,15632,000013159,-2473
3080387502,30785,000028308,-2477
3028577505,12434,000009954,-2480
4051057501,17933,000015435,-2498
4114447501,108096,000105588,-2508
3065787501,30797,000028240,-2557
4067997502,10273,000007671,-2602
1002287501,27572,000024955,-2617
1010517501,289281,000286663,-2618
3024157501,30873,000028186,-2687
3011127502,33210,000030523,-2687
1018837501,163354,000160658,-2696
4098447501,8418,000005677,-2741
3023407503,282928,000280164,-2764
1009217501,15781,000012942,-2839
1004917501,12296,000009426,-2870
4009047501,20132,000017250,-2882
1005217501,15149,000012235,-2914
4050527501,27597,000024680,-2917
3003967501,100085,000097139,-2946
1004437501,13845,000010892,-2953
4015267501,118319,000115364,-2955
1001347505,147304,000144330,-2974
4032557501,47289,000044220,-3069
3073257504,20288,000017109,-3179
4099447501,25988,000022775,-3213
1004887502,16390,000013109,-3281
4054597501,13778,000010490,-3288
3017157504,18218,000014869,-3349
1004857501,34389,000031024,-3365
4005397501,23506,000020086,-3420
1001897504,12797,000009375,-3422
3019537503,93648,000090215,-3433
1004777501,84365,000080862,-3503
1004737503,38090,000034580,-3510
3014297502,54181,000050668,-3513
3011677501,53536,000050018,-3518
4161247502,7102,000003581,-3521
4139407501,129197,000125592,-3605
4030577502,17283,000013600,-3683
4045167501,42882,000039140,-3742
3087207509,156609,000152838,-3771
4000307501,140142,000136220,-3922
3068877501,14569,000010639,-3930
1001907501,32426,000028431,-3995
4161137502,96935,000092862,-4073
