bbl,lotarea,lotareaprev,lotarea18v21,lotfront,lotfrontprev,lotfront18v21,lotdepth,lotdepthprev,lotdepth18v21,bldgfront,bldgfrontprev,bldgfront18v21,bldgdepth,bldgdepthprev,bldgdepth18v21,builtfar
1004477501,3370,3370,3370,48.5000000000,0.00,48.5000000000,69.5000000000,0.00,69.5000000000,49.0000000000,0.00,49.0000000000,0.00000000000,0.00,0.00000000000,4.65
1004497501,665,665,665,19.0000000000,0.00,19.0000000000,35.0000000000,0.00,35.0000000000,19.0000000000,0.00,19.0000000000,35.0000000000,0.00,35.0000000000,3.62
1004517501,1292,1292,1292,14.0000000000,0.00,14.0000000000,92.2700000000,0.00,92.2700000000,14.0000000000,0.00,14.0000000000,51.0000000000,0.00,51.0000000000,2.28
1004517502,17441,17441,17441,97.0000000000,0.00,97.0000000000,92.3700000000,0.00,92.3700000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.39
1004527501,2369,2369,2369,25.0000000000,0.00,25.0000000000,94.7500000000,0.00,94.7500000000,25.0000000000,0.00,25.0000000000,55.0000000000,0.00,55.0000000000,2.99
1004537501,8397,8397,8397,81.3300000000,0.00,81.3300000000,103.250000000,0.00,103.250000000,84.3300000000,0.00,84.3300000000,72.2000000000,0.00,72.2000000000,4.67
1004540007,30691,0,30691,103.25,103.25,103.250000000,297.25,297.25,297.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
1004560007,35772,35772,35772,0.820000000000,0.00,0.820000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.56
1004567501,9860,9860,9860,96.0200000000,0.00,96.0200000000,96.4700000000,0.00,96.4700000000,96.0200000000,0.00,96.0200000000,96.4700000000,0.00,96.4700000000,5.64
1004577501,4020,4020,4020,60.0000000000,0.00,60.0000000000,70.6700000000,0.00,70.6700000000,60.0000000000,0.00,60.0000000000,70.0000000000,0.00,70.0000000000,5.77
1004587501,2836,2836,2836,20.5000000000,0.00,20.5000000000,69.4200000000,0.00,69.4200000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.73
1004587502,1877,1877,1877,25.3100000000,0.00,25.3100000000,79.0000000000,0.00,79.0000000000,25.0000000000,0.00,25.0000000000,76.0000000000,0.00,76.0000000000,4.57
1004597501,2404,2404,2404,25.0000000000,0.00,25.0000000000,96.1700000000,0.00,96.1700000000,25.0000000000,0.00,25.0000000000,85.5000000000,0.00,85.5000000000,6.86
1004597502,5793,5793,5793,43.5900000000,0.00,43.5900000000,93.7500000000,0.00,93.7500000000,43.5800000000,0.00,43.5800000000,100.000000000,0.00,100.000000000,4.62
1004607501,3870,3870,3870,41.9200000000,0.00,41.9200000000,92.3300000000,0.00,92.3300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.25
1004607502,7680,7680,7680,80.0000000000,0.00,80.0000000000,92.3300000000,0.00,92.3300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.57
1004617501,2449,2449,2449,25.0000000000,0.00,25.0000000000,97.0000000000,0.00,97.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.39
1004617502,2426,2426,2426,25.0000000000,0.00,25.0000000000,97.0500000000,0.00,97.0500000000,0.00000000000,0.00,0.00000000000,97.0000000000,0.00,97.0000000000,4.20
1004620001,18175,18175,18175,181.75,181.75,181.750000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,100.000000000,0.00,100.000000000,9.90
1004627501,8853,8853,8853,97.9300000000,0.00,97.9300000000,90.8700000000,0.00,90.8700000000,88.0000000000,0.00,88.0000000000,61.0000000000,0.00,61.0000000000,5.17
1004637501,5075,5075,5075,68.5800000000,0.00,68.5800000000,74.0000000000,0.00,74.0000000000,69.0000000000,0.00,69.0000000000,0.00000000000,0.00,0.00000000000,5.98
1004647501,3375,3375,3375,45.0000000000,0.00,45.0000000000,75.0000000000,0.00,75.0000000000,45.0000000000,0.00,45.0000000000,0.00000000000,0.00,0.00000000000,5.16
1004647502,2934,2934,2934,26.0000000000,0.00,26.0000000000,112.830000000,0.00,112.830000000,26.0000000000,0.00,26.0000000000,110.000000000,0.00,110.000000000,3.40
1004647503,5748,5748,5748,47.9200000000,0.00,47.9200000000,120.000000000,0.00,120.000000000,46.0000000000,0.00,46.0000000000,119.000000000,0.00,119.000000000,3.59
1004657501,3131,3131,3131,50.0000000000,0.00,50.0000000000,70.4200000000,0.00,70.4200000000,50.0000000000,0.00,50.0000000000,54.0000000000,0.00,54.0000000000,4.13
1004667501,6726,6726,6726,84.0800000000,0.00,84.0800000000,80.0000000000,0.00,80.0000000000,84.0000000000,0.00,84.0000000000,80.0000000000,0.00,80.0000000000,6.14
1004667502,13147,13147,13147,0.300000000000,0.00,0.300000000000,0.00000000000,0.00,0.00000000000,105.000000000,0.00,105.000000000,121.000000000,0.00,121.000000000,5.11
1004677501,11200,11200,11200,112.000000000,0.00,112.000000000,100.000000000,0.00,100.000000000,0.00000000000,0.00,0.00000000000,100.000000000,0.00,100.000000000,2.61
1004687501,5513,5513,5513,61.2500000000,0.00,61.2500000000,90.0000000000,0.00,90.0000000000,61.0000000000,0.00,61.0000000000,90.0000000000,0.00,90.0000000000,4.27
1004687502,2581,2581,2581,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.24
1004697501,5700,5700,5700,100.000000000,0.00,100.000000000,57.0000000000,0.00,57.0000000000,57.0000000000,0.00,57.0000000000,100.000000000,0.00,100.000000000,3.07
1004697502,10512,10512,10512,121.000000000,0.00,121.000000000,100.000000000,0.00,100.000000000,121.000000000,0.00,121.000000000,0.00000000000,0.00,0.00000000000,11.90
1004697503,2897,2897,2897,25.7500000000,0.00,25.7500000000,112.500000000,0.00,112.500000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.27
1004697504,1652,1652,1652,16.0000000000,0.00,16.0000000000,103.250000000,0.00,103.250000000,16.0000000000,0.00,16.0000000000,95.0000000000,0.00,95.0000000000,3.35
1004697505,4426,4426,4426,28.5000000000,0.00,28.5000000000,100.000000000,0.00,100.000000000,28.5000000000,0.00,28.5000000000,100.000000000,0.00,100.000000000,10.78
1004697506,22922,22922,22922,0.520000000000,0.00,0.520000000000,0.00000000000,0.00,0.00000000000,157.500000000,0.00,157.500000000,206.000000000,0.00,206.000000000,4.21
1004707501,5088,5088,5088,50.7500000000,0.00,50.7500000000,100.250000000,0.00,100.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.63
1004717501,2200,2200,2200,25.2500000000,0.00,25.2500000000,93.0000000000,0.00,93.0000000000,25.0000000000,0.00,25.0000000000,88.0000000000,0.00,88.0000000000,3.97
1004717502,2072,2072,2072,28.1900000000,0.00,28.1900000000,74.9400000000,0.00,74.9400000000,28.0000000000,0.00,28.0000000000,74.0000000000,0.00,74.0000000000,5.10
1004727501,29375,29375,29375,396.020000000,0.00,396.020000000,101.210000000,0.00,101.210000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.70
1004737501,7445,7445,7445,49.7500000000,0.00,49.7500000000,199.580000000,0.00,199.580000000,50.0000000000,0.00,50.0000000000,200.000000000,0.00,200.000000000,8.39
1004737502,10141,10141,10141,100.980000000,0.00,100.980000000,100.420000000,0.00,100.420000000,100.000000000,0.00,100.000000000,88.0000000000,0.00,88.0000000000,5.49
1004737503,5970,5970,5970,50.0000000000,0.00,50.0000000000,119.080000000,0.00,119.080000000,50.0000000000,0.00,50.0000000000,118.000000000,0.00,118.000000000,6.38
1004737504,1669,1669,1669,16.6700000000,0.00,16.6700000000,100.000000000,0.00,100.000000000,16.6700000000,0.00,16.6700000000,100.000000000,0.00,100.000000000,4.58
1004737505,6188,6188,6188,50.0000000000,0.00,50.0000000000,134.000000000,0.00,134.000000000,50.0000000000,0.00,50.0000000000,111.000000000,0.00,111.000000000,5.87
1004747501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.48
1004747502,2845,2845,2845,26.6700000000,0.00,26.6700000000,106.670000000,0.00,106.670000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.80
1004747503,5017,5017,5017,50.1700000000,0.00,50.1700000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,85.0000000000,0.00,85.0000000000,6.04
1004747504,5298,5298,5298,26.2300000000,0.00,26.2300000000,200.000000000,0.00,200.000000000,26.2300000000,0.00,26.2300000000,200.000000000,0.00,200.000000000,6.89
1004747505,5260,5260,5260,26.4200000000,0.00,26.4200000000,200.000000000,0.00,200.000000000,26.4200000000,0.00,26.4200000000,200.000000000,0.00,200.000000000,6.26
1004747506,21370,21370,21370,106.920000000,0.00,106.920000000,200.000000000,0.00,200.000000000,180.000000000,0.00,180.000000000,95.0000000000,0.00,95.0000000000,5.48
1004747507,2489,2489,2489,26.6700000000,0.00,26.6700000000,93.3300000000,0.00,93.3300000000,26.0000000000,0.00,26.0000000000,93.0000000000,0.00,93.0000000000,4.68
1004757501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,90.0000000000,0.00,90.0000000000,6.39
1004757502,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.64
1004757503,7500,7500,7500,75.0000000000,0.00,75.0000000000,100.020000000,0.00,100.020000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.14
1004757504,2867,2867,2867,28.6700000000,0.00,28.6700000000,100.000000000,0.00,100.000000000,28.6700000000,0.00,28.6700000000,88.0000000000,0.00,88.0000000000,4.77
1004757505,11853,11853,11853,121.580000000,0.00,121.580000000,100.400000000,0.00,100.400000000,50.0000000000,0.00,50.0000000000,90.0000000000,0.00,90.0000000000,5.85
1004757506,2861,2861,2861,25.0000000000,0.00,25.0000000000,114.420000000,0.00,114.420000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.94
1004757507,3096,3096,3096,43.0000000000,0.00,43.0000000000,72.0000000000,0.00,72.0000000000,43.0000000000,0.00,43.0000000000,70.0000000000,0.00,70.0000000000,4.59
1004757508,4323,4323,4323,43.3100000000,0.00,43.3100000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.95
1004757509,4991,4991,4991,49.9600000000,0.00,49.9600000000,100.000000000,0.00,100.000000000,49.9600000000,0.00,49.9600000000,100.000000000,0.00,100.000000000,5.31
1004757510,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,90.0000000000,0.00,90.0000000000,6.67
1004757511,3392,3392,3392,0.0700000000000,0.00,0.0700000000000,0.00000000000,0.00,0.00000000000,33.9200000000,0.00,33.9200000000,95.0000000000,0.00,95.0000000000,5.37
1004767501,2400,2400,2400,40.0000000000,0.00,40.0000000000,60.5000000000,0.00,60.5000000000,40.0000000000,0.00,40.0000000000,61.0000000000,0.00,61.0000000000,8.82
1004767502,8223,8223,8223,0.180000000000,0.00,0.180000000000,0.00000000000,0.00,0.00000000000,120.000000000,0.00,120.000000000,60.0000000000,0.00,60.0000000000,4.41
1004777501,13571,13571,13571,78.0000000000,0.00,78.0000000000,160.000000000,0.00,160.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.22
1004787501,17422,17422,17422,101.920000000,0.00,101.920000000,162.170000000,0.00,162.170000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.43
1004787502,2508,2508,2508,25.0800000000,0.00,25.0800000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.33
1004797501,1750,1750,1750,25.0800000000,0.00,25.0800000000,69.6700000000,0.00,69.6700000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.16
1004807501,2516,2516,2516,25.0800000000,0.00,25.0800000000,98.8300000000,0.00,98.8300000000,25.0000000000,0.00,25.0000000000,55.0000000000,0.00,55.0000000000,4.66
1004807502,4592,4592,4592,50.7500000000,0.00,50.7500000000,97.0000000000,0.00,97.0000000000,51.0000000000,0.00,51.0000000000,95.0000000000,0.00,95.0000000000,6.09
1004807503,4955,4955,4955,49.3300000000,0.00,49.3300000000,99.5800000000,0.00,99.5800000000,49.3300000000,0.00,49.3300000000,69.0000000000,0.00,69.0000000000,4.85
1004817501,1115,1115,1115,3.50000000000,0.00,3.50000000000,100.170000000,0.00,100.170000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.40
1004817502,7922,7922,7922,75.6700000000,0.00,75.6700000000,114.330000000,0.00,114.330000000,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,10.03
1004817503,8022,8022,8022,0.180000000000,0.00,0.180000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.83
1004827501,11750,11750,11750,149.500000000,0.00,149.500000000,100.420000000,0.00,100.420000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.33
1004827502,11374,11374,11374,88.6700000000,0.00,88.6700000000,200.140000000,0.00,200.140000000,88.5000000000,0.00,88.5000000000,200.000000000,0.00,200.000000000,6.66
1004827503,2229,2229,2229,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,85.0000000000,0.00,85.0000000000,4.86
1004827504,13945,13945,13945,100.170000000,0.00,100.170000000,136.330000000,0.00,136.330000000,75.0000000000,0.00,75.0000000000,99.0000000000,0.00,99.0000000000,5.86
1004837501,2492,2492,2492,24.9200000000,0.00,24.9200000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.40
1004837502,8400,8400,8400,47.0000000000,0.00,47.0000000000,200.000000000,0.00,200.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.60
1004847501,5850,5850,5850,30.0000000000,0.00,30.0000000000,200.000000000,0.00,200.000000000,30.0000000000,0.00,30.0000000000,200.000000000,0.00,200.000000000,6.27
1004847502,24960,24960,24960,0.570000000000,0.00,0.570000000000,0.00000000000,0.00,0.00000000000,124.840000000,0.00,124.840000000,200.000000000,0.00,200.000000000,6.85
1004857501,5008,5008,5008,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,88.0000000000,0.00,88.0000000000,6.87
1004857502,5025,5025,5025,50.2500000000,0.00,50.2500000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,92.0000000000,0.00,92.0000000000,4.65
1004857503,2483,2483,2483,24.8500000000,0.00,24.8500000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,97.0000000000,0.00,97.0000000000,5.03
1004857504,2500,2500,2500,25.0000000000,0.00,25.0000000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,92.0000000000,0.00,92.0000000000,6.47
1004867501,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,0.00000000000,0.00,0.00000000000,100.000000000,0.00,100.000000000,3.71
1004867502,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,5.18
1004867503,10000,10000,10000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,88.0000000000,0.00,88.0000000000,5.33
1004877501,11004,11004,11004,55.0000000000,0.00,55.0000000000,200.080000000,0.00,200.080000000,55.0000000000,0.00,55.0000000000,200.000000000,0.00,200.000000000,3.40
1004877502,3200,3200,3200,40.0000000000,0.00,40.0000000000,80.0000000000,0.00,80.0000000000,40.0000000000,0.00,40.0000000000,76.0000000000,0.00,76.0000000000,4.60
1004887501,7318,7318,7318,106.250000000,0.00,106.250000000,94.0000000000,0.00,94.0000000000,57.0000000000,0.00,57.0000000000,94.0000000000,0.00,94.0000000000,4.43
1004887502,3606,3606,3606,50.5800000000,0.00,50.5800000000,69.0000000000,0.00,69.0000000000,50.5800000000,0.00,50.5800000000,69.0000000000,0.00,69.0000000000,4.55
1004897501,2388,2388,2388,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.91
1004897502,14020,14020,14020,0.320000000000,0.00,0.320000000000,0.00000000000,0.00,0.00000000000,100.000000000,0.00,100.000000000,200.000000000,0.00,200.000000000,4.48
1004907501,2500,2500,2500,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,4.68
1004917501,2113,2113,2113,25.0000000000,0.00,25.0000000000,84.5000000000,0.00,84.5000000000,25.0000000000,0.00,25.0000000000,74.0000000000,0.00,74.0000000000,5.82
1004917502,9375,9375,9375,75.0000000000,0.00,75.0000000000,125.000000000,0.00,125.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.48
1004917503,24594,24594,24594,140.000000000,0.00,140.000000000,175.000000000,0.00,175.000000000,140.000000000,0.00,140.000000000,175.000000000,0.00,175.000000000,11.57
1004927501,10360,10360,10360,121.250000000,0.00,121.250000000,96.0000000000,0.00,96.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.31
1004927502,3742,3742,3742,27.6700000000,0.00,27.6700000000,100.250000000,0.00,100.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.21
1004927503,5000,5000,5000,50.3300000000,0.00,50.3300000000,98.8300000000,0.00,98.8300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.22
1004927504,2500,2500,2500,25.1700000000,0.00,25.1700000000,99.8300000000,0.00,99.8300000000,24.7300000000,0.00,24.7300000000,98.7200000000,0.00,98.7200000000,4.20
1004937501,5264,5264,5264,47.5000000000,0.00,47.5000000000,107.000000000,0.00,107.000000000,100.000000000,0.00,100.000000000,47.0000000000,0.00,47.0000000000,4.58
1004947501,2566,2566,2566,49.4200000000,0.00,49.4200000000,52.0000000000,0.00,52.0000000000,0.00000000000,0.00,0.00000000000,51.3000000000,0.00,51.3000000000,2.42
1004947502,2598,2598,2598,25.2500000000,0.00,25.2500000000,102.170000000,0.00,102.170000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.41
1004947503,8517,8517,8517,74.5300000000,0.00,74.5300000000,114.870000000,0.00,114.870000000,74.0000000000,0.00,74.0000000000,113.000000000,0.00,113.000000000,3.53
1004947504,7429,7429,7429,75.1700000000,0.00,75.1700000000,98.6700000000,0.00,98.6700000000,75.0000000000,0.00,75.0000000000,99.0000000000,0.00,99.0000000000,4.09
1004960019,5995,5995,5995,121.58,121.58,121.580000000,144.00,144.00,144.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
1004967501,964,964,964,18.0800000000,0.00,18.0800000000,53.3300000000,0.00,53.3300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.41
1004967502,1747,1747,1747,25.8300000000,0.00,25.8300000000,69.0000000000,0.00,69.0000000000,25.0000000000,0.00,25.0000000000,65.0000000000,0.00,65.0000000000,6.58
1004977501,2954,2954,2954,25.0000000000,0.00,25.0000000000,118.170000000,0.00,118.170000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.12
1004977502,5776,5776,5776,50.0000000000,0.00,50.0000000000,114.230000000,0.00,114.230000000,50.0000000000,0.00,50.0000000000,114.000000000,0.00,114.000000000,7.85
1004977503,4000,4000,4000,0.0900000000000,0.00,0.0900000000000,0.00000000000,0.00,0.00000000000,40.0000000000,0.00,40.0000000000,99.0000000000,0.00,99.0000000000,5.99
1004987501,3687,3687,3687,36.4200000000,0.00,36.4200000000,101.000000000,0.00,101.000000000,36.0000000000,0.00,36.0000000000,90.0000000000,0.00,90.0000000000,5.63
1004987502,5000,5000,5000,25.0000000000,0.00,25.0000000000,200.000000000,0.00,200.000000000,25.0000000000,0.00,25.0000000000,198.000000000,0.00,198.000000000,9.28
1004997501,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.62
1004997502,9100,9100,9100,81.0000000000,0.00,81.0000000000,100.000000000,0.00,100.000000000,89.7500000000,0.00,89.7500000000,100.000000000,0.00,100.000000000,5.64
1004997503,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.48
1004997504,3750,3750,3750,37.5000000000,0.00,37.5000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.41
1004997505,7500,7500,7500,50.0000000000,0.00,50.0000000000,200.000000000,0.00,200.000000000,50.0000000000,0.00,50.0000000000,200.000000000,0.00,200.000000000,5.11
1004997506,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,96.0000000000,0.00,96.0000000000,5.34
1004997507,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,4.41
1005007501,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.68
1005007502,10000,10000,10000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.61
1005007503,5392,5392,5392,54.0000000000,0.00,54.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,7.03
