bbl,billingbbl,housenum_lo,street_name,count
1014800111,0000000000,,F D R DRIVE,1
1014800112,0000000000,,F D R DRIVE,1
1014800113,0000000000,,F D R DRIVE,1
1014800114,0000000000,,F D R DRIVE,1
1014800115,0000000000,,F D R DRIVE,1
1014800116,0000000000,,F D R DRIVE,1
1014800117,0000000000,,F D R DRIVE,1
1014800118,0000000000,,F D R DRIVE,1
1014800119,0000000000,,F D R DRIVE,1
1014800120,0000000000,,F D R DRIVE,1
1014808100,,,,1
1014808110,,,,1
1014809001,0000000000,,FDR DRIVE,1
1014809010,0000000000,1174,YORK AVENUE,1
1014820060,0000000000,,FDR DRIVE,1
1014829020,0000000000,,FDR DRIVE,1
1014830033,,525,EAST 71 STREET,1
1014830060,0000000000,,FDR DRIVE,1
1014840016,0000000000,523,EAST 72 STREET,1
1014840060,0000000000,,FDR DRIVE,1
1014850060,0000000000,,FDR DRIVE,1
1014860060,0000000000,,FDR DRIVE,1
1014870060,0000000000,,FDR DRIVE,1
1014880017,0000000000,76-01,FDR DRIVE,1
1014880060,0000000000,,FDR DRIVE,1
1014900060,0000000000,,FDR DRIVE,1
1015151232,,120,EAST 87 STREET,1
1015151300,,120,EAST 87 STREET,1
1015160007,,113,EAST 87 STREET,1
1015160138,0000000000,,3 AVENUE,1
1015361156,,1601,3 AVENUE,1
1015361166,,1601,3 AVENUE,1
1015730052,0000000000,,F D R DRIVE,1
1015790101,0000000000,503,EAST 82 STREET,1
1015830114,0000000000,,HENDERSON PLACE,1
1015890001,0000000000,,F D R DRIVE,1
1015900024,0000000000,,EAST 83 STREET,1
1015900055,0000000000,,EAST 84 STREET,1
1015900060,0000000000,,F D R DRIVE,1
1015900061,0000000000,,EAST 84 STREET,1
1016100160,0000000000,1565,MADISON AVENUE,1
1016120101,0000000000,,5 AVENUE,1
1016280058,,1584,LEXINGTON AVENUE,1
1016280062,,130,EAST 101 STREET,1
1016280159,,138,EAST 101 STREET,1
1016310102,0000000000,,EAST 103 STREET,1
1016430129,0000000000,,EAST 115 STREET,1
1016600029,0000000000,,EAST 111 STREET,1
1016800002,0000000000,,2 AVENUE,1
1016900010,0000000000,,F D R DRIVE,1
1016910006,0000000000,,F D R DRIVE,1
1016930030,0000000000,,F D R DRIVE,1
1016940051,0000000000,,F D R DRIVE,1
1016950051,0000000000,,F D R DRIVE,1
1016960051,0000000000,,F D R DRIVE,1
1016990064,0000000000,,F D R DRIVE,1
1017000058,0000000000,275,F D R DRIVE,1
1017010049,0000000000,,FDR DRIVE,1
1017030128,0000000000,,F D R DRIVE,1
1017040002,0000000000,,1 AVENUE,1
1017040005,0000000000,,F D R DRIVE,1
1017110125,0000000000,,EAST 118 STREET,1
1017130038,0000000000,,PLEASANT AVENUE,1
1017150053,0000000000,,F D R DRIVE,1
1017160028,0000000000,561,EAST 117 STREET,1
1017180129,,19,WEST 119 STREET,1
1017180130,,15,WEST 119 STREET,1
1017220055,0000000000,44,WEST 125 STREET,1
1017220056,0000000000,48,WEST 125 STREET,1
1017220058,,54,WEST 125 STREET,1
1017220060,,58,WEST 125 STREET,1
1017220061,,60,WEST 125 STREET,1
1017220062,,62,WEST 125 STREET,1
1017220155,0000000000,46,WEST 125 STREET,1
1017221001,1017227501,35,WEST 124 STREET,1
1017221002,1017227501,35,WEST 124 STREET,1
1017221003,1017227501,35,WEST 124 STREET,1
1017227501,1017227501,35,WEST 124 STREET,1
1017230010,0000000000,55,WEST 125 STREET,1
1017230023,0000000000,17,WEST 125 STREET,1
1017260123,0000000000,,WEST 128 STREET,1
1017350045,0000000000,,WEST 138 STREET,1
1017600046,0000000000,,HARLEM RIVER DRIVE,1
1017610010,0000000000,,MARGINAL STREET,1
1017610028,0000000000,,MARGINAL STREET,1
1017610065,0000000000,120,EAST  138 STREET,1
1017660020,0000000000,,HARLEM RIVER DRIVE,1
1017660045,0000000000,2,WEST 145 STREET,1
1017680003,0000000000,,PARK AVENUE,1
1017700123,0000000000,,EAST 121 STREET,1
1017750003,0000000000,1845,PARK AVENUE,1
1017750071,0000000000,106,EAST  127 STREET,1
1017820040,0000000000,,HARLEM RIVER DRIVE,1
1017820050,0000000000,,HARLEM RIVER DRIVE,1
1017820070,0000000000,,HARLEM RIVER DRIVE,1
1017820080,0000000000,,HARLEM RIVER DRIVE,1
1017840102,0000000000,,3 AVENUE,1
1017850015,0000000000,231,EAST 120 STREET,1
1017850017,0000000000,235,EAST 120 STREET,1
1017890146,0000000000,,3 AVENUE,1
1017940080,0000000000,2415,3 AVENUE,1
1017950049,0000000000,308,EAST 119 STREET,1
1018030060,0000000000,2551,1 AVENUE,1
1018030080,0000000000,,2 AVENUE,1
1018080028,0000000000,,FDR DRIVE,1
1018110050,0000000000,,1 AVENUE,1
1018110060,0000000000,,1 AVENUE,1
1018110127,0000000000,,1 AVENUE,1
1018110132,0000000000,2550,1 AVENUE,1
1018110142,0000000000,2570,1 AVENUE,1
1018110153,0000000000,,1 AVENUE,1
1018110209,0000000000,2590,1 AVENUE,1
1018130040,0000000000,500,EAST 125 STREET,1
1018130106,0000000000,450,EAST 125 STREET,1
1018150025,0000000000,,FDR DRIVE,1
1018160023,0000000000,,FDR DRIVE,1
1018190002,0000000000,,FDR DRIVE,1
1018190020,0000000000,,WARDS ISLAND,1
1018190100,0000000000,,F D R DRIVE,1
1018190120,0000000000,,WARD'S ISLAND,1
1018240155,0000000000,,LENOX AVENUE,1
1018300005,,277,WEST 114 STREET,1
1018300006,,275,WEST 114 STREET,1
1018300007,,273,WEST 114 STREET,1
1018300008,,271,WEST 114 STREET,1
1018300009,,269,WEST 114 STREET,1
1018300010,,267,WEST 114 STREET,1
1018300012,,263,WEST 114 STREET,1
1018300013,,261,WEST 114 STREET,1
1018300014,,259,WEST 114 STREET,1
1018300015,,257,WEST 114 STREET,1
1018300016,,255,WEST 114 STREET,1
1018300017,,253,WEST 114 STREET,1
1018300018,,251,WEST 114 STREET,1
1018300104,,279,WEST 114 STREET,1
1018450050,0000000000,,CATHEDRAL PARKWAY,1
1018550001,0000000000,865,AMSTERDAM AVENUE,1
1018650010,0000000000,,AMSTERDAM AVENUE,1
1018650041,0000000000,,CATHEDRAL PARKWAY,1
1018658010,0000000000,,AMSTERDAM AVENUE,1
1018750018,,,BROADWAY,1
1018790140,0000000000,,WEST 108 STREET,1
1018969009,0000000000,611,WEST 114 STREET,1
1018970100,0000000000,501,RIVERSIDE DRIVE,1
1019010138,0000000000,,WEST 117 STREET,1
1019010150,0000000000,,WEST 117 STREET,1
1019010156,0000000000,,WEST 117 STREET,1
1019090012,0000000000,132,WEST 125 STREET,1
1019270061,0000000000,2272,FREDRICK DOUGLASS BL,1
1019300044,0000000000,230,WEST 125 STREET,1
1019300055,0000000000,260,WEST 125 STREET,1
1019300057,0000000000,264,WEST 125 STREET,1
1019300059,0000000000,268,WEST 125 STREET,1
1019310006,0000000000,261,WEST 125 STREET,1
1019500021,0000000000,,MANHATTAN AVENUE,1
1019510051,0000000000,350,WEST 125 STREET,1
1019520001,0000000000,383,WEST 125 STREET,1
1019520002,0000000000,379,WEST 125 STREET,1
1019520003,0000000000,375,WEST 125 STREET,1
1019520005,0000000000,365,WEST 125 STREET,1
1019520009,0000000000,361,WEST 125 STREET,1
1019520011,0000000000,351,WEST 125 STREET,1
1019520027,0000000000,307,WEST 125 STREET,1
1019520028,0000000000,305,WEST 125 STREET,1
1019520101,0000000000,381,WEST 125 STREET,1
1019520102,0000000000,377,WEST 125 STREET,1
1019550014,,2401,8 AVENUE,1
1019550016,,2405,FREDRICK DOUGLASS BL,1
1019570002,0000000000,,ST NICHOLAS AVENUE,1
1019570003,0000000000,,ST NICHOLAS AVENUE,1
1019570015,0000000000,,ST NICHOLAS AVENUE,1
1019570016,0000000000,,ST NICHOLAS AVENUE,1
1019570017,0000000000,,ST NICHOLAS AVENUE,1
1019570018,0000000000,,ST NICHOLAS AVENUE,1
1019570025,0000000000,,CONVENT AVENUE,1
1019570027,0000000000,,ST NICHOLAS AVENUE,1
1019570050,0000000000,,ST NICHOLAS AVENUE,1
1019660084,,,WEST 126 STREET,1
1019670005,0000000000,,WEST 126 STREET,1
1020040065,0000000000,2298,12 AVENUE,1
1020040106,,701,WEST 132 STREET,1
1020070013,0000000000,,WEST 138 STREET,1
1020080026,0000000000,,WEST 139 STREET,1
1020160001,0000000000,,HARLEM RIVER DRIVE,1
1020160010,0000000000,,7 AVENUE,1
1020160065,0000000000,,LENOX AVENUE,1
1020160067,0000000000,,7 AVENUE,1
1020160075,0000000000,,7 AVENUE,1
1020160110,0000000000,,7 AVENUE,1
1020230142,0000000000,,WEST 138 STREET,1
1020230154,0000000000,,WEST 138 STREET,1
1020240010,0000000000,,WEST 138 STREET,1
1020240032,0000000000,,7 AVENUE,1
1020240043,0000000000,,WEST 139 STREET,1
1020240055,0000000000,,WEST 139 STREET,1
1020240110,0000000000,,WEST 138 STREET,1
1020240122,0000000000,,WEST 138 STREET,1
1020240132,0000000000,,7 AVENUE,1
1020240154,0000000000,,WEST 139 STREET,1
1020400061,,2926,FREDRICK DOUGLASS BL,1
1020400062,,,8 AVENUE,1
1020500156,0000000000,,ST NICHOLAS AVENUE,1
1020500164,0000000000,,ST NICHOLAS AVENUE,1
1020670008,0000000000,473,WEST 152 STREET,1
1020670108,0000000000,459,WEST 152 STREET,1
1020670149,0000000000,,WEST 153 STREET,1
1021010063,0000000000,,WEST 145 STREET,1
1021010065,0000000000,,WEST 145 STREET,1
1021010120,0000000000,,WEST 135 STREET,1
1021010125,0000000000,,12 AVENUE,1
1021010130,0000000000,,WEST 155 STREET,1
1021010230,0000000000,,12 AVENUE,1
1021050051,0000000000,,HARLEM RIVER DRIVE,1
1021060400,0000000000,,AMSTERDAM AVENUE,1
1021070001,0000000000,,WEST 155 STREET,1
1021207501,,577,WEST 161 STREET,1
1021230036,0000000000,506,WEST 166 STREET,1
1021340146,0000000000,,WEST 158 STREET,1
1021340300,0000000000,,WEST 155 STREET,1
1021340400,0000000000,,RIVERSIDE DRIVE,1
1021360049,0000000000,,FT WASHINGTON AVENUE,1
1021360300,0000000000,899,RIVERSIDE DRIVE,1
1021390080,0000000000,,WEST 168 STREET,1
1021400010,0000000000,,FT WASHINGTON AVENUE,1
1021400085,0000000000,,RIVERSIDE DRIVE,1
1021400400,0000000000,,12 AVENUE,1
1021539001,0000000000,1370,ST NICHOLAS AVENUE,1
1021629001,0000000000,111,WADSWORTH AVENUE,1
1021700032,0000000000,667,WEST 187 STREET,1
1021700180,0000000000,,FORT GEORGE HILL,1
1021740097,0000000000,,NAGLE AVENUE,1
1021740114,0000000000,,ELLWOOD STREET,1
1021740159,0000000000,,DYCKMAN STREET,1
1021740160,0000000000,,DYCKMAN STREET,1
1021770212,0000000000,,RIVERSIDE DRIVE,1
1021770313,0000000000,,RIVERSIDE DRIVE,1
1021771126,,40,PINEHURST AVENUE,1
1021780003,0000000000,,RIVERSIDE DRIVE,1
1021780010,0000000000,,RIVERSIDE DRIVE,1
1021780014,0000000000,,RIVERSIDE DRIVE,1
1021780016,0000000000,,RIVERSIDE DRIVE,1
1021780370,0000000000,,RIVERSIDE DRIVE,1
1021780420,0000000000,,RIVERSIDE DRIVE,1
1021780421,0000000000,,RIVERSIDE DRIVE,1
1021790243,0000000000,,RIVERSIDE DRIVE,1
1021790345,0000000000,,RIVERSIDE DRIVE,1
1021790474,0000000000,,CHITTENDEN AVENUE,1
1021800063,0000000000,524,FT WASHINGTON AVENUE,1
1021800127,0000000000,,FT WASHINGTON AVENUE,1
1021890050,0000000000,,WEST 208 STREET,1
1021970074,0000000000,,9 AVENUE,1
1021970075,0000000000,,HARLEM RIVER DRIVE,1
1021970174,0000000000,,9 AVENUE,1
1022150001,0000000000,,BROADWAY,1
1022150077,0000000000,,WEST 225 STREET,1
1022150079,0000000000,,TERRACE VIEW AVENUE,1
1022150236,0000000000,,TERRACE VIEW AVENUE,1
1022150458,0000000000,,FORT CHARLES PLACE,1
1022150652,0000000000,,HARLEM RIVER DRIVE,1
1022150671,,80,WEST 225 STREET,1
1022150672,0000000000,,BROADWAY,1
1022150857,0000000000,,9 AVENUE,1
1022150877,0000000000,,BROADWAY,1
1022159079,0000000000,,TERRACE VIEW AVENUE,1
1022320013,0000000000,,10 AVENUE,1
1022430020,0000000000,,ISHAM STREET,1
1022430075,0000000000,,PARK TERRACE EAST,1
1022551031,0000000000,,DYCKMAN STREET,1
1999990009,,1,GOVERNORS ISLAND,1
2022600052,,,LINCOLN AVENUE,1
2022600062,0000000000,,EAST 132 STREET,1
2022600175,,,,1
2022600193,0000000000,500,ST ANNS AVENUE,1
2022600240,,,,1
2022600260,,,,1
2022600265,,,,1
2022600270,,,,1
2022610048,0000000000,139,BRUCKNER BOULEVARD,1
2022610049,0000000000,137,BRUCKNER BOULEVARD,1
2022610050,0000000000,135,BRUCKNER BOULEVARD,1
2022640013,0000000000,,BROOK AVENUE,1
2022660009,0000000000,514,EAST 139 STREET,1
2022670007,0000000000,290,BROOK AVENUE,1
2022670014,0000000000,,BROOK AVENUE,1
2022670056,0000000000,279,ST ANNS AVENUE,1
2022670060,0000000000,,EAST 139 STREET,1
2022670061,0000000000,,EAST 139 STREET,1
2022670062,0000000000,,EAST 139 STREET,1
2022690122,0000000000,,ST ANNS AVENUE,1
2022750015,0000000000,,EAST 149 STREET,1
2022760009,,,,1
2022760031,0000000000,,BROOK AVENUE,1
2022760052,0000000000,,ST ANNS AVENUE,1
2022770002,0000000000,,BROWN PLACE,1
2022770051,0000000000,428,WILLIS AVENUE,1
2022770070,0000000000,,WILLIS AVENUE,1
2022770092,0000000000,,EAST 132 STREET,1
2022770094,0000000000,469,EAST 132 STREET,1
2022780059,0000000000,109,BRUCKNER BOULEVARD,1
2022820044,0000000000,,BROWN PLACE,1
2022860115,0000000000,,EAST 141 STREET,1
2022870066,0000000000,,EAST 142 STREET,1
2022900174,0000000000,,EAST 145 STREET,1
2022910101,0000000000,,WILLIS AVENUE,1
2022930033,0000000000,,BERGEN AVENUE,1
2022940001,0000000000,,3 AVENUE,1
2022960018,0000000000,,EAST 134 STREET,1
2023030055,0000000000,,EAST 140 STREET,1
2023160015,0000000000,,LINCOLN AVENUE,1
2023160030,,,BRUCKNER BOULEVARD,1
2023160035,0000000000,,THIRD AVENUE,1
2023170023,0000000000,5,BRUCKNER BOULEVARD,1
2023180075,0000000000,,3 AVENUE,1
2023180100,0000000000,,THIRD AVENUE,1
2023190099,0000000000,,EAST 134 STREET,1
2023190155,0000000000,,EAST 134 STREET,1
2023190160,0000000000,198,EAST 135 STREET,1
2023230018,0000000000,,EAST 135 STREET,1
2023230060,0000000000,,MAJ WM DEEGAN BLVD,1
2023230112,0000000000,,EAST 138 STREET,1
2023230114,0000000000,,EAST 138 STREET,1
2023230130,0000000000,,EAST 138 STREET,1
2023240005,0000000000,,MORRIS AVENUE,1
2023270015,0000000000,,COURTLANDT AVENUE,1
2023310028,0000000000,,EAST 150 STREET,1
2023330022,0000000000,,MORRIS AVENUE,1
2023380100,0000000000,,PARK AVENUE,1
2023420001,0000000000,,EAST 144 STREET,1
2023420007,0000000000,,EAST 144 STREET,1
2023420013,0000000000,,EAST 144 STREET,1
2023430004,0000000000,,EAST 144 STREET,1
2023450010,0000000000,,WALTON AVENUE,1
2023450012,0000000000,,WALTON AVENUE,1
2023460018,0000000000,,WALTON AVENUE,1
2023460032,,,WALTON AVENUE,1
2023480052,0000000000,,EAST 151 STREET,1
2023480065,0000000000,,WALTON AVENUE,1
2023490001,0000000000,,EAST 138 STREET,1
2023490020,0000000000,275,EXTERIOR STREET,1
2023490047,0000000000,,MAJOR DEEGAN EXPRESS,1
2023490060,0000000000,,EAST 149 STREET,1
2023490080,0000000000,,GERARD AVENUE,1
2023490146,0000000000,,MAJOR DEEGAN EXPRESS,1
2023520147,0000000000,,WALTON AVENUE,1
2023530062,0000000000,,GERARD AVENUE,1
2023530067,0000000000,,GERARD AVENUE,1
2023540020,0000000000,,RIVER AVENUE,1
2023540070,0000000000,,RIVER AVENUE,1
2023560001,,,EAST 149 STREET,1
2023570032,0000000000,,GATEWAY CENTER BLVD,1
2023570042,0000000000,671,RIVER AVENUE,1
2023570065,0000000000,750,EXTERIOR STREET,1
2023570070,0000000000,780,EXTERIOR STREET,1
2023570092,0000000000,,CROMWELL AVENUE,1
2023590001,0000000000,,WESTCHESTER AVENUE,1
2023590075,0000000000,,RAE STREET,1
2023590255,0000000000,,RAE STREET,1
2023600001,0000000000,,EAST 156 STREET,1
2023600005,,,,1
2023630004,0000000000,,BERGEN AVENUE,1
2023640058,0000000000,,3 AVENUE,1
2023640061,0000000000,,BROOK AVENUE,1
2023649058,0000000000,929,BROOK AVENUE,1
2023650014,0000000000,,WASHINGTON AVENUE,1
2023650015,0000000000,,EAST 161 STREET,1
2023660001,,,WASHINGTON AVENUE,1
2023690032,0000000000,,3 AVENUE,1
2023690053,0000000000,,EAST 164 STREET,1
2023690068,0000000000,,WEIHER COURT,1
2023690069,0000000000,,WEIHER COURT,1
2023690070,0000000000,,WEIHER COURT,1
2023690071,0000000000,,WEIHER COURT,1
2023690100,0000000000,,WEIHER COURT,1
2023690153,0000000000,,EAST 164 STREET,1
2023710013,0000000000,1116,WASHINGTON AVENUE,1
2023710024,0000000000,,EAST 167 STREET,1
2023710043,0000000000,3417,3 AVENUE,1
2023730148,0000000000,,3 AVENUE,1
2023740103,0000000000,407,EAST 152 STREET,1
2023770060,0000000000,,3 AVENUE,1
2023810129,0000000000,,EAST 159 STREET,1
2023830008,0000000000,,EAST 162 STREET,1
2023830022,0000000000,,EAST 162 STREET,1
2023830061,0000000000,,EAST 161 STREET,1
2023840005,0000000000,,MELROSE AVENUE,1
2023840013,0000000000,,EAST 163 STREET,1
2023840050,0000000000,,EAST 162 STREET,1
2023840053,0000000000,421,EAST 162 STREET,1
2023840057,0000000000,413,EAST 162 STREET,1
2023840058,0000000000,411,EAST 162 STREET,1
2023840059,0000000000,407,EAST 162 STREET,1
2023840061,0000000000,,WASHINGTON AVENUE,1
2023840150,0000000000,,EAST 162 STREET,1
2023860007,0000000000,996,BROOK AVENUE,1
2023860020,0000000000,412,EAST 165 STREET,1
2023860021,0000000000,414,EAST 165 STREET,1
2023860022,0000000000,416,EAST 165 STREET,1
2023880068,0000000000,,EAST 166 STREET,1
2023910005,0000000000,977A,BROOK AVENUE,1
2023920035,0000000000,,PARK AVENUE,1
2023930026,0000000000,,PARK AVENUE,1
2023950026,0000000000,,PARK AVENUE,1
2024020009,0000000000,,EAST 156 STREET,1
2024020014,0000000000,,EAST 156 STREET,1
2024030025,0000000000,,EAST 157 STREET,1
2024030026,0000000000,,EAST 157 STREET,1
2024030031,0000000000,,MELROSE AVENUE,1
2024090001,0000000000,,PARK AVENUE,1
2024090008,0000000000,,PARK AVENUE,1
2024090050,0000000000,,MELROSE AVENUE,1
2024090059,0000000000,,EAST 162 STREET,1
2024090073,0000000000,,EAST 162 STREET,1
2024099001,0000000000,,PARK AVENUE,1
2024099002,0000000000,,EAST 162 STREET,1
2024100077,0000000000,289,EAST 150 STREET,1
2024110029,0000000000,,EAST 152 STREET,1
2024110100,0000000000,,EAST 152 STREET,1
2024130075,0000000000,705,COURTLANDT AVENUE,1
2024200020,0000000000,,EAST 158 STREET,1
2024200021,0000000000,,MORRIS AVENUE,1
2024200025,0000000000,,PARK AVENUE,1
2024200035,0000000000,,PARK AVENUE,1
2024200056,0000000000,,MORRIS AVENUE,1
2024200078,0000000000,,EAST 161 STREET,1
2024200089,0000000000,,PARK AVENUE,1
2024200090,0000000000,,PARK AVENUE,1
2024200170,0000000000,,PARK AVENUE,1
2024200171,0000000000,3131,PARK AVENUE,1
2024200172,0000000000,3135,PARK AVENUE,1
2024200174,0000000000,,EAST 158 STREET,1
2024209021,0000000000,,MORRIS AVENUE,1
2024209039,0000000000,,COURTLANDT AVENUE,1
2024209172,0000000000,3137,PARK AVENUE,1
2024209878,0000000000,3139,PARK AVENUE,1
2024209978,,3141,PARK AVENUE,1
2024230040,0000000000,,COLLEGE AVENUE,1
2024320042,0000000000,,FINDLAY AVENUE,1
2024320075,0000000000,,TELLER AVENUE,1
2024380010,0000000000,,MORRIS AVENUE,1
2024430001,0000000000,,EAST 149 STREET,1
2024430018,0000000000,,EAST 150 STREET,1
2024430071,0000000000,,EAST 153 STREET,1
2024430072,0000000000,,SHERIDAN AVENUE,1
2024430300,0000000000,,MORRIS AVENUE,1
2024439300,0000000000,,MORRIS AVENUE,1
2024550038,0000000000,,SHERMAN AVENUE,1
2024550138,0000000000,,SHERMAN AVENUE,1
2024590050,0000000000,,SHERIDAN AVENUE,1
2024690001,0000000000,,GRAND CONCOURSE,1
2024820020,0000000000,,RIVER AVENUE,1
2024830158,0000000000,,GERARD AVENUE,1
2024930027,0000000000,,RIVER AVENUE,1
2024950001,0000000000,,RIVER AVENUE,1
2024990104,0000000000,,MACOMBS ROAD,1
2025000001,0000000000,,EAST 161 STREET,1
2025000011,,,EAST 161 STREET,1
2025040001,0000000000,,JEROME AVENUE,1
2025040093,0000000000,,ANDERSON AVENUE,1
2025040112,0000000000,,JEROME AVENUE,1
2025060040,0000000000,,EDWARD L GRANT HWY,1
2025080035,0000000000,,ANDERSON AVENUE,1
2025080040,0000000000,,ANDERSON AVENUE,1
2025110001,0000000000,,OGDEN AVENUE,1
2025110096,,985,WOODYCREST AVENUE,1
2025120133,0000000000,,NELSON AVENUE,1
2025130030,0000000000,,WOODYCREST AVENUE,1
2025130082,0000000000,,WOODYCREST AVENUE,1
2025130090,0000000000,,WOODYCREST AVENUE,1
2025150018,0000000000,,NELSON AVENUE,1
2025160013,0000000000,,NELSON AVENUE,1
2025170028,0000000000,,WEST 169 STREET,1
2025170100,0000000000,,SHAKESPEARE AVENUE,1
2025190001,0000000000,1314,NELSON AVENUE,1
2025190032,0000000000,,WEST 169 STREET,1
2025210035,0000000000,,NELSON AVENUE,1
2025220122,0000000000,,PLIMPTON AVENUE,1
2025230001,0000000000,,MAJ WM DEEGAN BLVD,1
2025230052,,930,SUMMIT AVENUE,1
2025230120,0000000000,,UNIVERSITY AVENUE,1
2025240014,,,,1
2025269083,0000000000,,UNIVERSITY AVENUE,1
2025290001,0000000000,,UNIVERSITY AVENUE,1
2025290006,0000000000,,MERRIAM AVENUE,1
2025290065,0000000000,,OGDEN AVENUE,1
2025300064,0000000000,,UNIVERSITY AVENUE,1
2025300065,0000000000,1243,UNIVERSITY AVENUE,1
2025320001,0000000000,,UNIVERSITY AVENUE,1
2025330072,0000000000,,UNDERCLIFF AVENUE,1
2025330107,0000000000,,UNIVERSITY AVENUE,1
2025330111,0000000000,,UNIVERSITY AVENUE,1
2025330116,0000000000,,UNIVERSITY AVENUE,1
2025350014,,170,MERRIAM AVENUE,1
2025380024,0000000000,,SEDGWICK AVENUE,1
2025390003,0000000000,,EAST 150 STREET,1
2025390004,0000000000,,MAJ WM DEEGAN BLVD,1
2025390005,0000000000,,MAJ WM DEEGAN BLVD,1
2025390010,0000000000,,MAJ WM DEEGAN BLVD,1
2025390014,0000000000,,MAJ WM DEEGAN BLVD,1
2025390017,0000000000,,MAJ WM DEEGAN BLVD,1
2025390020,0000000000,,MAJ WM DEEGAN BLVD,1
2025390022,0000000000,,MAJ WM DEEGAN BLVD,1
2025390025,0000000000,,MAJ WM DEEGAN BLVD,1
2025390028,0000000000,,MAJ WM DEEGAN BLVD,1
2025390050,0000000000,,MAJ WM DEEGAN BLVD,1
2025390071,0000000000,,MAJ WM DEEGAN BLVD,1
2025390115,0000000000,,CROMWELL AVENUE,1
2025390120,0000000000,,EAST 153 STREET,1
2025390131,0000000000,,EAST 153 STREET,1
2025390170,0000000000,,EAST 157 STREET,1
2025390175,0000000000,,MAJ WM DEEGAN BLVD,1
2025390178,0000000000,,MAJ WM DEEGAN BLVD,1
2025390179,0000000000,,MAJ WM DEEGAN BLVD,1
2025390180,0000000000,,MAJ WM DEEGAN BLVD,1
2025390181,0000000000,,MAJ WM DEEGAN BLVD,1
2025390191,0000000000,,MAJ WM DEEGAN BLVD,1
2025390192,0000000000,,MACOMBS DAM PARK,1
2025390193,0000000000,,MACOMBS DAM PARK,1
2025390501,0000000000,,MAJ WM DEEGAN BLVD,1
2025390502,0000000000,,MAJ WM DEEGAN BLVD,1
2025390503,0000000000,,MAJ WM DEEGAN BLVD,1
2025390506,0000000000,,MAJ WM DEEGAN BLVD,1
2025390507,,,,1
2025399071,0000000000,,MAJ WM DEEGAN BLVD,1
2025399502,0000000000,,MAJ WM DEEGAN BLVD,1
2025410003,0000000000,,MAJOR DEEGAN EXPRESS,1
2025410004,0000000000,,DEPOT PLACE,1
2025410022,0000000000,,DEPOT PLACE,1
2025410122,0000000000,1343,EXTERIOR STREET,1
2025410180,0000000000,,DEPOT PLACE,1
2025420041,0000000000,,CROSS BRONX EXPWY,1
2025420043,0000000000,,CROSS BRONX EXPWY,1
2025430070,0000000000,,ST. ANN'S AVENUE,1
2025430110,0000000000,,ST. ANN'S AVENUE,1
2025460033,0000000000,,BRUCKNER BOULEVARD,1
2025460098,0000000000,,EAST 134 STREET,1
2025460099,0000000000,,EAST 134 STREET,1
2025460101,0000000000,,EAST 134 STREET,1
2025480002,0000000000,570,EAST 137 STREET,1
2025500032,0000000000,,EAST 138 STREET,1
2025500033,0000000000,,EAST 138 STREET,1
2025500035,0000000000,,EAST 138 STREET,1
2025500037,0000000000,,EAST 138 STREET,1
2025570041,0000000000,,JACKSON AVENUE,1
